Chr,Pos,P-val
4,2824941,0.95453
4,2848793,0.39916
4,2851643,0.4122
4,2900288,0.73809
4,2933513,0.37233
4,2934385,0.71974
4,2944551,0.24925
4,2958633,0.30341
4,2980765,0.32372
4,3008113,0.40915
4,3025152,0.61869
4,3086281,0.58052
4,3097486,0.11232
4,3134944,0.40881
4,3137488,0.04121
4,3150161,0.36188
4,3195416,0.17749
4,3196325,0.48877
4,3251445,0.09635
4,3301104,0.80273
4,3307580,0.14433
4,3326280,0.8347
4,3338393,0.68969
4,3345288,0.71668
4,3348991,0.92113
4,3350078,0.77682
4,3355266,0.74655
4,3359421,0.59107
4,3367529,0.65343
4,3374179,0.80357
4,3388861,0.70951
4,3405369,0.768
4,3411963,0.70229
4,3418112,0.96741
4,3425900,0.85567
4,3429889,0.70689
4,3434248,0.7205
4,3437459,0.74819
4,3450473,0.7669
4,3453683,0.45376
4,3458707,0.41098
4,3477770,0.98748
4,3485378,0.53655
4,3500545,0.42692
4,3517021,0.81701
4,3542966,0.52524
4,3579344,0.62117
4,3580839,1.31E-04
4,3590478,0.74966
4,3594803,0.73861
4,3603776,0.33999
4,3629411,0.71535
4,3632106,0.84128
4,3667329,0.22313
4,3674987,0.75876
4,3687790,0.94092
4,3699163,0.42575
4,3714067,0.19209
4,3725699,0.05875
4,3730112,0.05255
4,3732457,0.44168
4,3739404,0.68817
4,3744356,0.16495
4,3745611,0.63008
4,3747783,0.33893
4,3752035,0.79098
4,3757767,0.93182
4,3758763,0.18465
4,3759796,0.67692
4,3776660,0.88858
4,3797774,0.60684
4,3810429,0.77574
4,3815490,0.19384
4,3835527,0.60657
4,3836637,0.957
4,3841995,0.9971
4,3843590,0.94599
4,3887758,0.46829
4,3988719,0.08001
4,4022639,0.09812
4,4035859,0.57092
4,4043556,0.09339
4,4045439,0.21433
4,4050833,0.14605
4,4061004,0.09466
4,4092828,0.11711
4,4104193,0.97069
4,4106022,0.77343
4,4123984,0.69922
4,4143372,0.5286
4,4186516,0.37854
4,4194550,0.25742
4,4204710,0.9925
4,4206857,0.84273
4,4220187,0.95627
4,4239539,0.21204
4,4266618,0.31044
4,4307731,0.33743
4,4318171,0.62896
4,4325232,0.17467
4,4348500,0.62882
4,4355980,0.38062
4,4372363,0.98855
4,4384695,0.7308
4,4401469,0.16336
4,4421661,0.94435
4,4423224,0.83129
4,4446043,0.0805
4,4451963,0.64814
4,4464110,0.92873
4,4465746,0.92578
4,4466490,0.82384
4,4496425,0.82623
4,4517345,0.91981
4,4546417,0.72508
4,4553985,0.45225
4,4555322,0.89905
4,4610435,0.60075
4,4649512,0.64136
4,4682275,0.41792
4,4733978,0.67118
4,4738926,0.22239
4,4741044,0.32972
4,4751688,0.26564
4,4778134,0.23738
4,4785042,0.24726
4,4789744,0.83641
4,4859546,0.23796
4,4871066,0.3691
4,4897711,0.31346
4,4938209,0.33966
4,4943902,0.22565
4,4978349,0.6318
4,5090747,0.15263
4,5107212,0.5695
4,5110155,0.29583
4,5113993,0.07069
4,5118645,0.17299
4,5149102,0.3926
4,5237529,0.48399
4,5241170,0.72836
4,5274860,0.73844
4,5284034,0.73069
4,5337934,0.87267
4,5344677,0.72834
4,5347931,0.62289
4,5369241,0.91867
4,5534280,0.06971
4,5535170,0.09292
4,5555278,0.18277
4,5558811,0.20593
4,5574977,0.74491
4,5604576,0.38321
4,5639340,0.46252
4,5641987,0.84742
4,5658722,0.06987
4,5664497,0.30811
4,5668201,0.22718
4,5672037,0.33026
4,5692773,0.75873
4,5726478,0.99375
4,5816885,0.47362
4,5818778,0.99701
4,5820459,0.2405
4,5826066,0.92671
4,6000520,0.32088
4,6016181,0.53424
4,6033717,0.23078
4,6069382,0.59722
4,6071932,0.37403
4,6078937,0.38716
4,6089923,0.70704
4,6095473,0.9557
4,6109332,0.29978
4,6119334,0.55891
4,6130492,0.34415
4,6140492,0.38893
4,6142596,0.34607
4,6144122,0.59446
4,6165224,0.41768
4,6166136,0.90839
4,6180977,0.89693
4,6192663,0.53379
4,6210788,0.16654
4,6243017,0.30999
4,6246324,0.84631
4,6264260,0.52463
4,6274604,0.20736
4,6297943,0.45456
4,6314609,0.27125
4,6322589,0.12178
4,6329113,0.4313
4,6337993,0.82731
4,6341214,0.80273
4,6380659,0.51135
4,6394404,0.78166
4,6415784,0.09556
4,6563769,0.94632
4,6682383,0.89655
4,6718332,0.69124
4,6721554,0.98393
4,6728634,0.57714
4,6757987,0.51585
4,6759182,0.47135
4,6798393,0.91424
4,6823564,0.08306
4,6849160,0.18335
4,6869595,0.16069
4,6901201,0.50659
4,6919534,0.84242
4,6964541,0.906
4,6966698,0.64105
4,6972200,0.55062
4,6973744,0.90416
4,6978584,0.95973
4,6980768,0.71858
4,6997586,0.58086
4,6999321,0.44422
4,7000199,0.58086
4,7004499,0.48662
4,7005839,0.44442
4,7006858,0.4997
4,7009358,0.34519
4,7025214,0.74554
4,7026156,0.66487
4,7054273,0.79906
4,7055789,0.48056
4,7059397,0.03614
4,7061152,0.04546
4,7066391,0.21836
4,7070949,0.05027
4,7081523,0.65385
4,7099890,0.99907
4,7116790,0.36177
4,7128216,0.13588
4,7165833,0.90257
4,7191821,0.23693
4,7193505,0.05653
4,7201167,0.70225
4,7202919,0.72778
4,7206143,0.77465
4,7215536,0.91884
4,7223960,0.46449
4,7240072,0.93313
4,7246268,0.32158
4,7251547,0.95368
4,7264765,0.87418
4,7269059,0.3895
4,7289247,0.15393
4,7298459,0.43134
4,7302941,0.69572
4,7313069,0.92585
4,7314707,0.96022
4,7318338,0.84786
4,7330495,0.67918
4,7350278,0.73889
4,7354746,0.98089
4,7377900,0.87448
4,7407135,0.82861
4,7486916,0.56888
4,7493810,0.46338
4,7509179,0.45063
4,7518306,0.36278
4,7556514,0.9658
4,7563696,0.82583
4,7565223,0.73326
4,7566559,0.99649
4,7581639,0.90512
4,7586428,0.82348
4,7588145,0.72223
4,7589290,0.59695
4,7598429,0.89438
4,7606329,0.78445
4,7634167,0.10177
4,7646745,0.23249
4,7662964,0.68702
4,7665867,0.71739
4,7667305,0.88216
4,7686529,0.49859
4,7688089,0.57079
4,7689271,0.49403
4,7690311,0.79149
4,7694351,0.55093
4,7699654,0.36904
4,7726718,0.26301
4,7744741,0.21774
4,7761381,0.84196
4,7779632,0.79521
4,7780465,0.94348
4,7785769,0.67875
4,7788127,0.87058
4,7815117,0.75273
4,7829774,0.62323
4,7834967,0.40767
4,7846335,0.92897
4,7849466,0.32494
4,7851739,0.45214
4,7856269,0.91822
4,7868252,0.71485
4,7869201,0.93235
4,7871760,0.99497
4,7874109,0.54168
4,7944261,0.30116
4,7959438,0.93466
4,7966223,0.21004
4,7973935,0.16904
4,7990268,0.83275
4,8002291,0.33113
4,8029471,0.90056
4,8030739,0.74395
4,8044313,0.19852
4,8054239,0.18355
4,8063668,0.02189
4,8075910,0.33003
4,8077372,0.10972
4,8078864,0.14955
4,8089953,0.42394
4,8091107,0.21623
4,8095691,0.42852
4,8100398,0.65351
4,8110520,0.61389
4,8121697,0.41253
4,8130325,0.31192
4,8133716,0.63176
4,8134835,0.66055
4,8137949,0.84282
4,8156611,0.17487
4,8191226,0.02622
4,8198769,0.26344
4,8209613,0.27793
4,8211187,0.87255
4,8219829,0.16166
4,8225025,0.21643
4,8233645,0.18823
4,8238357,0.15809
4,8240804,0.15126
4,8242452,0.88816
4,8260240,0.23839
4,8261922,0.32568
4,8272096,0.90162
4,8272946,0.8015
4,8286073,0.59335
4,8289046,0.32777
4,8296302,0.68013
4,8310425,0.11911
4,8313399,0.57001
4,8315030,0.1404
4,8317926,0.82919
4,8319979,0.7852
4,8326838,0.7852
4,8337354,0.25748
4,8339167,0.20221
4,8349544,0.38015
4,8353658,0.31962
4,8359237,0.27818
4,8361224,0.17959
4,8365264,0.71757
4,8371263,0.01517
4,8382559,0.10912
4,8383445,0.10833
4,8389851,0.3352
4,8404719,0.21416
4,8409192,0.65789
4,8434453,0.02428
4,8438708,0.85092
4,8447123,0.13164
4,8461739,0.68831
4,8465114,0.93834
4,8466434,0.03316
4,8485362,0.31999
4,8489663,0.16119
4,8509344,0.90862
4,8516644,0.94153
4,8520847,0.38821
4,8529395,0.22169
4,8537216,0.66178
4,8549682,0.66959
4,8553916,0.9144
4,8557002,0.58977
4,8558613,0.21434
4,8560227,0.108
4,8561130,0.9144
4,8565795,0.22182
4,8584653,0.82007
4,8585597,0.41741
4,8586439,0.5072
4,8588285,0.98666
4,8591359,0.7804
4,8592267,0.96166
4,8593315,0.83767
4,8595315,0.67271
4,8596098,0.74229
4,8603495,0.66232
4,8617051,0.75266
4,8618416,0.72361
4,8621950,0.69398
4,8622928,0.72221
4,8627986,0.88164
4,8631769,0.09402
4,8636076,0.95826
4,8652241,0.53718
4,8654552,0.79219
4,8669990,0.09051
4,8674526,0.14618
4,8678487,0.50258
4,8686488,0.11495
4,8687527,0.13095
4,8688371,0.16511
4,8695464,0.16545
4,8699787,0.58929
4,8704548,0.29786
4,8716080,0.14096
4,8722402,0.10005
4,8726094,0.8091
4,8734530,0.38653
4,8740171,0.15656
4,8743716,0.24998
4,8758023,0.39243
4,8760696,0.20624
4,8761833,0.74774
4,8766998,0.37048
4,8769841,0.76391
4,8771891,0.65358
4,8775965,0.10005
4,8778253,0.17709
4,8778979,0.14469
4,8786045,0.95838
4,8787751,0.1434
4,8798784,0.7004
4,8800333,0.44694
4,8807067,0.03084
4,8808552,0.49679
4,8809911,0.42467
4,8818094,0.69191
4,8831268,0.29493
4,8836969,0.37747
4,8866913,0.64031
4,8869223,0.40748
4,8872633,0.83221
4,8875940,0.27662
4,8882029,0.84808
4,8886623,0.77581
4,8887618,0.78715
4,8888450,0.89915
4,8896615,0.91382
4,8903546,0.5468
4,8911992,0.56852
4,8922321,0.65154
4,8934522,0.92782
4,8939218,0.84942
4,8951519,0.88994
4,8972768,0.91389
4,8973671,0.754
4,8974519,0.7664
4,8975540,0.94547
4,8991949,0.95871
4,8993894,0.88695
4,9007516,0.47977
4,9014045,0.58242
4,9017718,0.78828
4,9031934,0.48853
4,9034158,0.8613
4,9035245,0.9994
4,9037590,0.41664
4,9038370,0.65605
4,9039519,0.65592
4,9042159,0.58364
4,9046495,0.34165
4,9047560,0.40753
4,9053777,0.36007
4,9061489,0.78426
4,9078599,0.42671
4,9092811,0.56572
4,9095213,0.40869
4,9104210,0.41064
4,9107472,0.64075
4,9135354,0.71319
4,9136303,0.32477
4,9137561,0.40198
4,9143412,0.56967
4,9145921,0.54655
4,9153023,0.58007
4,9158930,0.28735
4,9159974,0.87471
4,9160954,0.33089
4,9166335,0.26728
4,9175605,0.62303
4,9185726,0.37044
4,9187973,0.46377
4,9193727,0.84241
4,9194701,0.45529
4,9199839,0.69286
4,9220826,0.90843
4,9237204,0.60035
4,9239829,0.82471
4,9244048,0.99351
4,9250066,0.69778
4,9252469,0.84446
4,9261862,0.78429
4,9264011,0.27189
4,9268499,0.55522
4,9281432,0.5313
4,9293787,0.46369
4,9297161,0.67899
4,9309139,0.43981
4,9317123,0.90268
4,9318510,0.22026
4,9344190,0.92295
4,9345647,0.81521
4,9349363,0.46468
4,9352092,0.59549
4,9356577,0.89748
4,9358265,0.6979
4,9363651,0.89748
4,9375926,0.76801
4,9377793,0.7815
4,9381672,0.96552
4,9406927,0.64176
4,9409012,0.64206
4,9410719,0.55903
4,9412759,0.84137
4,9416865,0.47351
4,9431522,0.74819
4,9439665,0.63004
4,9451176,0.46836
4,9462242,0.39007
4,9464354,0.65584
4,9467810,0.71016
4,9469999,0.51766
4,9479398,0.97754
4,9481533,0.73374
4,9501767,0.66991
4,9510512,0.67004
4,9513378,0.72643
4,9516483,0.3227
4,9532122,0.69075
4,9533591,0.88742
4,9538892,0.2919
4,9539917,0.36584
4,9540806,0.411
4,9545009,0.35614
4,9576318,0.99721
4,9580008,0.3289
4,9581724,0.29491
4,9621570,0.94552
4,9625955,0.41906
4,9634528,0.33588
4,9637792,0.73727
4,9640289,0.99406
4,9648768,0.85682
4,9660184,0.84594
4,9674684,0.14515
4,9691532,0.4528
4,9766437,0.52136
4,9767205,0.44023
4,9770509,0.32132
4,9772093,0.40122
4,9773122,0.22647
4,9780071,0.4237
4,9782198,0.30803
4,9783217,0.85499
4,9786663,0.30303
4,9792466,0.39427
4,9793987,0.51332
4,9845365,0.77037
4,9862765,0.52339
4,9897430,0.91731
4,9943894,0.4006
4,10067360,0.77241
4,10111162,0.22911
4,10157099,0.07108
4,10193474,0.05909
4,10472404,0.69271
4,10527457,0.92317
4,10558763,0.2313
4,10664085,0.17127
4,10812514,0.93519
4,11049269,0.56589
4,11090519,0.34328
4,11161384,0.2422
4,11258148,0.16082
4,11286585,0.91958
4,11398053,0.47712
4,11448308,0.6328
4,11507205,0.47356
4,11543038,0.88391
4,11629257,0.93286
4,11694938,0.52547
4,11727108,0.77161
4,11757558,0.9396
4,11831226,0.58943
4,11850358,0.96766
4,11897946,0.35601
4,12070849,0.28209
4,12124386,0.23078
4,12208154,0.96058
4,12290813,0.49249
4,12344189,0.12896
4,12422768,0.7169
4,12473858,0.57646
4,12546958,0.96813
4,12571904,0.36714
4,12663354,0.27194
4,12704458,0.44697
4,12749695,0.53766
4,12793826,0.42663
4,12854524,0.21416
4,12891256,0.42981
4,12962840,0.17649
4,13067450,0.32261
4,13111309,0.25021
4,13152510,0.19092
4,13213821,0.20699
4,13255534,0.57758
4,13322074,0.30312
4,13451669,0.96604
4,13499694,0.09041
4,13544247,0.76057
4,13612952,0.87279
4,13647004,0.81628
4,13715032,0.27509
4,13751944,0.83385
4,13810245,0.67921
4,13862557,0.31077
4,14033880,0.92015
4,14097627,0.56357
4,14129600,0.83557
4,14191322,0.86651
4,14244161,0.62183
4,14305426,0.34475
4,14338800,0.31242
4,14402940,0.56097
4,14428702,0.62278
4,14479262,0.56567
4,14530571,0.48872
4,14556337,0.5203
4,14623383,0.74316
4,14650098,0.3265
4,14700002,0.98945
4,14751036,0.84167
4,14844696,0.59388
4,14878265,0.29776
4,14962250,0.97141
4,14988014,0.8838
4,15098120,0.87699
4,15139681,0.95007
4,15233684,0.87541
4,15277068,0.03382
4,15310482,0.79291
4,15351226,0.20517
4,15380635,0.37806
4,15413081,0.20395
4,15443589,0.35005
4,15494115,0.37412
4,15538104,0.5804
4,15577538,0.96393
4,15604754,0.86028
4,15669140,0.2479
4,15716751,0.99318
4,15781556,0.75248
4,15806228,0.0104
4,15841584,0.5556
4,15902706,0.05051
4,15927855,0.13757
4,15958592,0.04629
4,15988826,0.06314
4,16037380,0.50508
4,16084577,0.23266
4,16171112,0.41782
4,16232011,0.53853
4,16265430,0.11854
4,16305279,0.75955
4,16342416,0.10218
4,16412372,0.64699
4,16477995,0.6044
4,16536652,0.22447
4,16568906,0.79967
4,16673792,0.32792
4,16707992,0.32792
4,16783938,0.64317
4,16857014,0.61898
4,16889396,0.31661
4,16938676,0.59103
4,17075267,0.36993
4,17133221,0.23194
4,17182657,0.32375
4,17228343,0.32125
4,17289574,0.53437
4,17322049,0.54895
4,17387738,0.5789
4,17441337,0.97433
4,17493300,0.95311
4,17510742,0.5239
4,17635540,0.47033
4,17681514,0.31453
4,17708427,0.79528
4,17765213,0.80541
4,17811855,0.93011
4,17939329,0.94249
4,18023776,0.44579
4,18071119,0.71521
4,18110769,0.41729
4,18159543,0.48156
4,18200573,0.88388
4,18228725,0.99802
4,18265790,0.72261
4,18313642,0.80605
4,18416212,0.39365
4,18476477,0.84616
4,18523028,0.57027
4,18619621,0.60988
4,18653211,0.72316
4,18677450,0.65871
4,18705826,0.7229
4,18774963,0.92289
4,18821755,0.70646
4,18849793,0.84482
4,18888764,0.71262
4,18924038,0.63542
4,18951954,0.81006
4,18976463,0.8576
4,19006563,0.25792
4,19049717,0.67225
4,19076840,0.47589
4,19112839,0.3603
4,19151390,0.69102
4,19253387,0.75672
4,19298012,0.87467
4,19327648,0.82896
4,19397992,0.17647
4,19435666,0.84236
4,19463661,0.3183
4,19493056,0.86555
4,19528820,0.83951
4,19570043,0.68311
4,19603958,0.68129
4,19647515,0.55553
4,19684863,0.9277
4,19731043,0.83291
4,19775821,0.99136
4,19818494,0.26407
4,19848755,0.32153
4,19887929,0.26053
4,19961150,0.58744
4,20007748,0.64339
4,20048439,0.58634
4,20072862,0.55635
4,20128450,0.29576
4,20169920,0.62058
4,20211378,0.94083
4,20263553,0.16353
4,20414924,0.97023
4,20452129,0.37
4,20547708,0.98098
4,20605543,0.02448
4,20631739,0.46695
4,20668299,0.9751
4,20718762,0.17303
4,20893505,0.35492
4,20973551,0.45998
4,21006592,0.21059
4,21076120,0.56048
4,21142695,0.21841
4,21223157,0.12356
4,21250658,0.33423
4,21391395,0.21596
4,21515541,0.37093
4,21544403,0.90767
4,21610002,0.37093
4,21676235,0.20344
4,21798591,0.60834
4,22049421,0.88816
4,22082677,0.75247
4,22314216,0.09637
4,22411225,0.42403
4,22464360,0.25221
4,22492014,0.80603
4,22524587,0.17502
4,22553145,0.19908
4,22602482,0.60834
4,22701984,0.80338
4,22758645,0.52596
4,22799424,0.08121
4,22916345,0.18518
4,23026281,0.25184
4,23145341,0.46143
4,23191315,0.22863
4,23445592,0.28803
4,23566497,0.24195
4,23625783,0.87319
4,23691744,0.34693
4,23752577,0.24683
4,23840197,0.28803
4,23949282,0.40383
4,24031396,0.37596
4,24068347,0.32204
4,24108326,0.8394
4,24257731,0.50598
4,24300386,0.31621
4,24329055,0.11136
4,24389703,0.11136
4,24591046,0.40383
4,24725515,0.40383
4,24772513,0.11136
4,24798946,0.40383
4,24916413,0.08739
4,24950205,0.77434
4,24971674,0.42675
4,25098744,0.11136
4,25149128,0.03661
4,25207422,0.35678
4,25294058,0.40383
4,25336293,0.40383
4,25366932,0.53955
4,25618510,0.40383
4,25742038,0.48574
4,25775674,0.58165
4,25849498,0.08435
4,26106982,0.49928
4,26141253,0.55175
4,26174222,0.55175
4,26213402,0.58241
4,26239431,0.58241
4,26455506,0.62794
4,26520742,0.131
4,26548305,0.65048
4,26639420,0.30307
4,26666710,0.23864
4,26702045,0.26597
4,26747531,0.25691
4,26787764,0.34015
4,26871766,0.54577
4,27129959,0.64068
4,27337350,0.18087
4,27401396,0.96513
4,27452088,0.73492
4,27475628,0.22844
4,27557401,0.34683
4,27597029,0.20757
4,27656329,0.69361
4,27829024,0.20655
4,28208509,0.3963
4,28559926,0.11473
4,28621711,0.59695
4,28688795,0.92119
4,28743685,0.59695
4,28824623,0.2498
4,28875167,0.98895
4,29130389,0.14861
4,29331272,0.43845
4,29536629,0.81717
4,29628650,0.96942
4,29795613,0.45152
4,29875059,0.91243
4,29979575,0.4913
4,30123651,0.75179
4,30187490,0.61111
4,30248413,0.51017
4,30314753,0.32064
4,30372011,0.237
4,30626979,0.41178
4,30724329,0.28942
4,30764494,0.92119
4,30853371,0.24636
4,30958409,0.5582
4,31165753,0.37041
4,31322212,0.83169
4,31406051,0.80338
4,31601236,0.28545
4,31715861,0.47234
4,31769980,0.64732
4,31887248,0.69302
4,32026299,0.21093
4,32077781,0.05912
4,32113320,0.5888
4,32248635,0.54539
4,32321036,0.55336
4,32473841,0.21477
4,32591216,0.54921
4,32614811,0.13543
4,32640949,0.21477
4,32721691,0.90314
4,33138795,0.06656
4,33254921,0.06301
4,33376999,0.07389
4,33412343,0.07464
4,33448204,0.9023
4,33486082,0.06839
4,33570628,0.91407
4,33609912,0.1073
4,33672885,0.11795
4,33719401,0.07147
4,33954595,0.05576
4,34002348,0.5248
4,34109637,0.07233
4,34191519,0.35382
4,34276156,0.06253
4,34431168,0.2043
4,34610511,0.57733
4,34775670,0.19261
4,34881996,0.59192
4,35006185,0.20095
4,35045798,0.35428
4,35134158,0.03056
4,35274719,0.037
4,35367477,0.13324
4,35497737,0.44538
4,35529334,0.02975
4,35677222,0.2546
4,35767119,0.81991
4,35917799,0.06065
4,36023686,0.93215
4,36082842,0.49534
4,36134671,0.63441
4,36201544,0.998
4,36245625,0.22518
4,36324560,0.0512
4,36376946,0.31852
4,36480919,0.18641
4,36524173,0.53844
4,36549159,0.07868
4,36583386,0.92789
4,36677439,0.02149
4,36726935,0.88557
4,36771132,0.19806
4,36913117,0.0224
4,36944047,0.16653
4,37068922,0.02119
4,37129463,0.03682
4,37155489,0.71506
4,37187883,0.03632
4,37287822,0.75748
4,37323750,0.0337
4,37366196,0.03907
4,37418511,0.01752
4,37547721,0.52506
4,37614384,0.14425
4,37650714,0.03494
4,37750626,0.03139
4,37965982,0.03582
4,37990873,0.44696
4,38051994,0.02671
4,38146758,0.01752
4,38194007,0.01898
4,38238861,0.72899
4,38274140,0.73477
4,38334609,0.73477
4,38413314,0.0258
4,38524401,0.75481
4,38617883,0.2068
4,38658568,0.02742
4,38690809,0.23525
4,38838816,0.19982
4,39006019,0.06085
4,39061742,0.10605
4,39189744,0.94436
4,39220460,0.00466
4,39265590,0.00296
4,39304741,0.13863
4,39378068,0.00409
4,39425474,0.32003
4,39458070,0.00455
4,39484148,0.06946
4,39511809,0.26785
4,39620076,0.30795
4,39655962,0.32757
4,39686301,0.28086
4,39731223,0.17183
4,39823495,0.06333
4,39885590,0.01603
4,39977826,0.63993
4,40009617,0.58195
4,40044171,0.06011
4,40151473,0.02054
4,40218961,0.08334
4,40276263,0.18558
4,40354795,0.90368
4,40391166,0.86496
4,40465991,0.62261
4,40498541,0.60099
4,40553948,0.63846
4,40597994,0.07258
4,40624123,0.0632
4,40694549,0.46589
4,40765058,0.08756
4,40794922,0.08013
4,40859645,0.40727
4,40907012,0.65966
4,40944495,0.69634
4,41009165,0.40768
4,41298992,0.51727
4,41351742,0.88636
4,41410857,0.87262
4,41468715,0.4443
4,41516176,0.61894
4,41553661,0.97921
4,41627870,0.59356
4,41659900,0.54559
4,41759243,0.39848
4,42002144,0.93595
4,42026986,0.73232
4,42064476,0.6942
4,42124793,0.23256
4,42162859,0.78027
4,42194415,0.87776
4,42221756,0.38555
4,42249241,0.79321
4,42302541,0.3053
4,42372944,0.38589
4,42408396,0.80713
4,42461950,0.19277
4,42521312,0.65217
4,42553464,0.90978
4,42619311,0.75935
4,42655530,0.72806
4,42687042,0.41666
4,42731282,0.79325
4,42765629,0.83509
4,42790951,0.60748
4,42826810,0.29139
4,42859299,0.46816
4,42905456,0.23753
4,43013947,0.53572
4,43063936,0.64865
4,43114833,0.99972
4,43396120,0.50329
4,43487836,0.99445
4,43489502,0.99445
4,43495097,0.63713
4,43495919,0.5341
4,43501937,0.07121
4,43530585,0.6495
4,43535921,0.34317
4,43548609,0.87062
4,43554888,0.34774
4,43565787,0.53288
4,43567303,0.80558
4,43610617,0.7021
4,43643526,0.82489
4,43647394,0.86566
4,43679584,0.96095
4,43696684,0.96306
4,43699724,0.93768
4,43702009,0.46924
4,43710656,0.9283
4,43713363,0.66651
4,43759388,0.29195
4,43760713,0.91615
4,43761457,0.68312
4,43763285,0.89871
4,43766068,0.92619
4,43770363,0.84017
4,43775000,0.92208
4,43815452,0.7183
4,43817507,0.8053
4,43818247,0.71856
4,43819928,0.6856
4,43821290,0.74931
4,43822888,0.88963
4,43824393,0.71856
4,43826007,0.8852
4,43829449,0.93244
4,43833888,0.70387
4,43834684,0.87147
4,43843272,0.73119
4,43844980,0.94527
4,43862065,0.68872
4,43899928,0.69959
4,43921737,0.56539
4,43922714,0.77151
4,43971465,0.72022
4,44015596,0.75743
4,44049172,0.93306
4,44059284,0.90882
4,44063802,0.31451
4,44079987,0.39118
4,44100595,0.20738
4,44117359,0.28861
4,44120183,0.15598
4,44123909,0.41954
4,44129253,0.41954
4,44142247,0.66873
4,44143283,0.45143
4,44158455,0.94941
4,44161065,0.3827
4,44218913,0.16303
4,44336349,0.82512
4,44360207,0.58712
4,44365699,0.38881
4,44370689,0.49249
4,44382451,0.45163
4,44386331,0.31789
4,44395803,0.42067
4,44396642,0.62469
4,44406274,0.51551
4,44409243,0.5961
4,44431073,0.38957
4,44468597,0.06589
4,44475489,0.27008
4,44488365,0.93005
4,44491029,0.36859
4,44593740,0.92624
4,44666492,0.7108
4,44675734,0.47692
4,44679398,0.29848
4,44684894,0.48266
4,44700796,0.25535
4,44703740,0.29987
4,44712407,0.85691
4,44726813,0.11784
4,44733376,0.20966
4,44734784,0.81826
4,44736680,0.20085
4,44751745,0.10082
4,44761154,0.73945
4,44762423,0.5934
4,44765275,0.90416
4,44774834,0.66663
4,44811076,0.84438
4,44814305,0.78831
4,44819271,0.9295
4,44830172,0.8547
4,44848223,0.40594
4,44853235,0.56416
4,44928255,0.56743
4,44937096,0.92684
4,44940071,0.82374
4,44944227,0.90973
4,44946157,0.98696
4,44949457,0.41668
4,44971113,0.96571
4,44972762,0.98555
4,44991149,0.89044
4,45010060,0.6976
4,45011819,0.09552
4,45019738,0.79356
4,45025613,0.58126
4,45028222,0.60526
4,45070096,0.54891
4,45074609,0.57962
4,45083210,0.79706
4,45085764,0.87118
4,45086793,0.80565
4,45093518,0.95788
4,45103770,0.77597
4,45110638,0.80742
4,45117125,0.75812
4,45119281,0.98626
4,45137428,0.95854
4,45139541,0.62025
4,45175332,0.77164
4,45176628,0.59695
4,45181946,0.95707
4,45185501,0.97779
4,45195925,0.85689
4,45201154,0.20937
4,45215422,0.72586
4,45221840,0.77301
4,45226611,0.09783
4,45230522,0.17661
4,45235769,0.48004
4,45244364,0.23784
4,45247473,0.23262
4,45265339,0.13952
4,45287717,0.70695
4,45298627,0.48285
4,45300894,0.29802
4,45302170,0.59382
4,45305251,0.34804
4,45306543,0.73823
4,45313266,0.3358
4,45316247,0.30342
4,45321793,0.12466
4,45342078,0.31768
4,45356539,0.8265
4,45357435,0.30227
4,45363685,0.43503
4,45369255,0.36185
4,45370621,0.23825
4,45371919,0.21276
4,45374168,0.26193
4,45382152,0.86118
4,45397863,0.04165
4,45420235,0.18173
4,45424919,0.24066
4,45435298,0.05468
4,45436207,0.05533
4,45465175,0.41065
4,45603972,0.10136
4,45664968,0.16439
4,45667722,0.25279
4,45700671,0.95731
4,45741274,0.50278
4,45757604,0.41018
4,45761669,0.4497
4,45783367,0.56734
4,45842325,0.66374
4,45861958,0.07228
4,45884688,0.41456
4,45895882,0.00104
4,45898325,0.05612
4,45899232,0.89935
4,45902046,0.56765
4,45937523,0.08318
4,45955235,0.18031
4,45957003,0.19569
4,45971300,0.14894
4,45977762,0.84853
4,45987921,0.33471
4,45989303,0.70129
4,45993959,0.87131
4,45995100,0.2167
4,45996059,0.87131
4,46003059,0.67376
4,46010113,0.52191
4,46012013,0.52951
4,46013224,0.26053
4,46014438,0.5967
4,46047977,0.53164
4,46061724,0.75682
4,46080632,0.95579
4,46087120,0.22672
4,46092244,0.67391
4,46096228,0.11574
4,46104694,0.98196
4,46118547,0.90461
4,46119986,0.99294
4,46128152,0.96983
4,46129853,0.65116
4,46139770,0.6296
4,46145642,0.41131
4,46147176,0.3759
4,46150708,0.31074
4,46154748,0.26212
4,46159970,0.57864
4,46163118,0.22306
4,46164207,0.1438
4,46165488,0.82005
4,46166265,0.23441
4,46167120,0.27005
4,46176301,0.26296
4,46188861,0.05411
4,46190764,0.03343
4,46203344,0.27889
4,46204517,0.36016
4,46207147,0.54189
4,46210720,0.82869
4,46213578,0.13966
4,46215714,0.20162
4,46227891,0.31968
4,46228864,0.53034
4,46231777,0.13728
4,46242071,0.63063
4,46261168,0.52078
4,46267180,0.06549
4,46284358,0.55508
4,46295839,0.70834
4,46302690,0.27526
4,46313371,0.31157
4,46320367,0.25615
4,46378459,0.763
4,46389651,0.96478
4,46390678,0.23584
4,46409425,0.03346
4,46414194,0.04194
4,46415436,0.03853
4,46502004,0.22485
4,46519186,0.93967
4,46536196,0.07922
4,46546273,0.69524
4,46554563,0.34402
4,46560096,0.68638
